Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
395,395,"['trainable', 'sentence', 'planner', 'performs', 'better', 'than', 'the', 'rule-based', 'systems']",P01-1056.13,P01-1056.14,"(P01-1056.13,P01-1056.14)",1,"['P01-1056.13', 'P01-1056.14']",False,COMPARE,4,-0.003019786460869977,trainable sentence planner,4.0,19.0,26.0,0.2631578947368421,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,116.0,rule-based systems,9.0,19.0,18.0,0.5263157894736842,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0
403,403,"['statistical', 'models', 'of', 'WH-questions']",P01-1070.2,P01-1070.3,"(P01-1070.2,P01-1070.3)",1,"['P01-1070.2', 'P01-1070.3']",False,MODEL-FEATURE,2,-0.0015474381429929262,statistical models,12.0,15.0,18.0,0.8666666666666667,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,WH-questions,14.0,15.0,12.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,87.0
407,407,"['shallow', 'linguistic', 'features', 'of', 'questions']",P01-1070.5,P01-1070.6,"(P01-1070.5,P01-1070.6)",1,"['P01-1070.5', 'P01-1070.6']",False,MODEL-FEATURE,2,-0.002798097048486982,shallow linguistic features,6.0,19.0,27.0,0.3684210526315789,9.0,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,questions,8.0,19.0,9.0,0.4736842105263158,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,113.0
410,410,"['predictive', 'performance', 'of', 'our', 'models']",P01-1070.8,P01-1070.9,"(P01-1070.8,P01-1070.9)",1,"['P01-1070.8', 'P01-1070.9']",True,RESULT,5,-0.003157827410942469,predictive performance,7.0,27.0,22.0,0.2962962962962963,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,112.0,models,10.0,27.0,6.0,0.4074074074074074,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
415,415,"['training', 'and', 'testing', 'factors', 'on', 'predictive', 'performance']",P01-1070.10,P01-1070.11,"(P01-1070.10,P01-1070.11)",1,"['P01-1070.10', 'P01-1070.11']",False,RESULT,5,-0.002704005047940371,training and testing factors,16.0,27.0,28.0,0.6296296296296297,9.0,2.0,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,116.0,predictive performance,18.0,27.0,22.0,0.7037037037037037,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,112.0
416,416,"['utterance', 'classification', 'that', 'does', 'not', 'require', 'manual', 'transcription']",N03-1001.1,N03-1001.2,"(N03-1001.1,N03-1001.2)",1,"['N03-1001.1', 'N03-1001.2']",True,USAGE,1,-0.002743516253388446,utterance classification,6.0,14.0,24.0,0.5,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,117.0,manual transcription,11.0,14.0,20.0,0.8571428571428571,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,109.0
428,428,"['word-trigram', 'recognition', 'requiring', 'manual', 'transcription']",N03-1001.7,N03-1001.8,"(N03-1001.7,N03-1001.8)",1,"['N03-1001.7', 'N03-1001.8']",True,USAGE,1,-0.0029120966470297504,word-trigram recognition,21.0,24.0,24.0,0.9166666666666666,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,119.0,manual transcription,23.0,24.0,20.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,109.0
429,429,"['unsupervised', 'training', 'is', 'first', 'used', 'to', 'train', 'a', 'phone', 'n-gram', 'model']",N03-1001.9,N03-1001.10,"(N03-1001.9,N03-1001.10)",1,"['N03-1001.9', 'N03-1001.10']",False,USAGE,1,-0.0021160775724083486,unsupervised training,3.0,28.0,21.0,0.14285714285714285,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,117.0,phone n-gram model,10.0,28.0,18.0,0.3928571428571429,9.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,112.0
446,446,"['output', 'of', 'with', 'this', 'is', 'then', 'passed', 'to', 'a', 'phone-string', 'classifier']",N03-1001.12,N03-1001.15,"(N03-1001.12,N03-1001.15)",1,"['N03-1001.12', 'N03-1001.15']",True,USAGE,1,-0.0023365338725322713,output,16.0,28.0,6.0,0.6071428571428571,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,111.0,phone-string classifier,27.0,28.0,23.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,112.0
466,466,"['multi-strategy', 'and', 'multi-source', 'approach', 'to', 'question', 'answering', 'which', 'is', 'based', 'on', 'combining', 'the', 'results', 'from', 'different', 'answering', 'agents']",N03-1004.4,N03-1004.5,"(N03-1004.4,N03-1004.5)",1,"['N03-1004.4', 'N03-1004.5']",True,USAGE,1,-0.0024579668928075725,multi-strategy and multi-source approach to question answering,16.0,33.0,62.0,0.5151515151515151,9.0,2.0,9.0,9.0,14.0,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,109.0,answering agents,26.0,33.0,16.0,0.8181818181818182,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0
471,471,"['answers', 'in', 'multiple', 'corpora']",N03-1004.6,N03-1004.7,"(N03-1004.6,N03-1004.7)",1,"['N03-1004.6', 'N03-1004.7']",False,PART_WHOLE,3,-0.0024117496609687805,answers,29.0,33.0,7.0,0.9090909090909092,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,corpora,32.0,33.0,7.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,99.0
472,472,"['answering', 'agents', 'adopt', 'fundamentally', 'different', 'strategies,', 'one', 'utilizing', 'primarily', 'knowledge-based', 'mechanisms']",N03-1004.8,N03-1004.9,"(N03-1004.8,N03-1004.9)",1,"['N03-1004.8', 'N03-1004.9']",True,USAGE,1,-0.00298174386535769,answering agents,1.0,15.0,16.0,0.13333333333333333,17.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,knowledge-based mechanisms,9.0,15.0,26.0,0.6666666666666666,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,107.0
482,482,"['scoring', 'alternative', 'speech', 'recognition', 'hypotheses', '(SRH)']",N03-1012.4,N03-1012.5,"(N03-1012.4,N03-1012.5)",1,"['N03-1012.4', 'N03-1012.5']",False,USAGE,1,-0.003075815911765571,scoring,8.0,16.0,7.0,0.5625,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,115.0,speech recognition hypotheses SRH,10.0,16.0,33.0,0.6875,9.0,9.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,72.0,115.0
492,492,"['phrase-based', 'models', 'outperform', 'word-based', 'models']",N03-1017.4,N03-1017.5,"(N03-1017.4,N03-1017.5)",1,"['N03-1017.4', 'N03-1017.5']",False,COMPARE,4,-0.0019239138563474022,phrase-based models,17.0,20.0,19.0,0.9,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,word-based models,19.0,20.0,17.0,1.0,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,119.0
499,499,"['heuristic', 'learning', 'of', 'from', 'word-based', 'alignments']",N03-1017.7,N03-1017.9,"(N03-1017.7,N03-1017.9)",1,"['N03-1017.7', 'N03-1017.9']",True,USAGE,1,-0.002584094597925593,heuristic learning,23.0,32.0,18.0,0.75,6.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,104.0,word-based alignments,27.0,32.0,21.0,0.875,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,119.0
507,507,"['lexical', 'weighting', 'of', 'phrase', 'translations']",N03-1017.10,N03-1017.11,"(N03-1017.10,N03-1017.11)",1,"['N03-1017.10', 'N03-1017.11']",False,MODEL-FEATURE,2,-0.0029041643085933877,lexical weighting,29.0,32.0,17.0,0.9375,6.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,108.0,phrase translations,31.0,32.0,19.0,1.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
513,513,"['phrases', 'from', 'high-accuracy', 'word-level', 'alignment', 'models']",N03-1017.14,N03-1017.15,"(N03-1017.14,N03-1017.15)",1,"['N03-1017.14', 'N03-1017.15']",False,PART_WHOLE,3,-0.0024206229758589235,phrases,9.0,20.0,7.0,0.5,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,high-accuracy word-level alignment models,11.0,20.0,41.0,0.6,9.0,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
524,524,"['model', 'is', 'designed', 'for', 'use', 'in', 'error', 'correction']",N03-1018.6,N03-1018.7,"(N03-1018.6,N03-1018.7)",1,"['N03-1018.6', 'N03-1018.7']",False,USAGE,1,-0.002631132466452461,model,1.0,27.0,5.0,0.07407407407407407,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,109.0,error correction,7.0,27.0,16.0,0.2962962962962963,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,101.0
533,533,"['post-processing', 'the', 'output']",N03-1018.8,N03-1018.9,"(N03-1018.8,N03-1018.9)",1,"['N03-1018.8', 'N03-1018.9']",False,USAGE,1,-0.002747270255177109,post-processing,12.0,27.0,15.0,0.4814814814814815,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,112.0,output,14.0,27.0,6.0,0.5555555555555556,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,111.0
539,539,"['model', 'based', 'on', 'finite-state', 'models']",N03-1018.12,N03-1018.13,"(N03-1018.12,N03-1018.13)",1,"['N03-1018.12', 'N03-1018.13']",True,USAGE,1,-0.002284857098261516,model,6.0,29.0,5.0,0.2413793103448276,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,109.0,finite-state models,9.0,29.0,19.0,0.3448275862068966,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,102.0
550,550,"['model', ""'s"", 'ability', 'to', 'significantly', 'reduce', 'character', 'and', 'word', 'error', 'rate']",N03-1018.14,N03-1018.15,"(N03-1018.14,N03-1018.15)",1,"['N03-1018.14', 'N03-1018.15']",False,RESULT,5,-0.0023191906053286328,model,12.0,29.0,5.0,0.4482758620689655,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,109.0,character and word error rate,18.0,29.0,29.0,0.6551724137931034,9.0,2.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,99.0
558,558,"['automatic', 'extraction', 'of', 'from', 'printed', 'text']",N03-1018.16,N03-1018.18,"(N03-1018.16,N03-1018.18)",1,"['N03-1018.16', 'N03-1018.18']",False,USAGE,1,-0.0029919838706652328,automatic extraction,24.0,29.0,20.0,0.8620689655172413,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0,printed text,28.0,29.0,12.0,1.0,18.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,112.0
560,560,"['ambiguity', 'packing', 'and', 'stochastic', 'disambiguation', 'techniques', 'for', 'Lexical-Functional', 'Grammars', '(LFG)']",N03-1026.1,N03-1026.2,"(N03-1026.1,N03-1026.2)",1,"['N03-1026.1', 'N03-1026.2']",False,USAGE,1,-0.0023803494858929486,ambiguity packing and stochastic disambiguation techniques,5.0,13.0,58.0,0.4615384615384616,9.0,17.0,2.0,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,Lexical-Functional Grammars LFG,7.0,13.0,31.0,0.6153846153846154,6.0,11.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,76.0
563,563,"['linguistic', 'parser/generator', 'for', 'LFG']",N03-1026.4,N03-1026.5,"(N03-1026.4,N03-1026.5)",1,"['N03-1026.4', 'N03-1026.5']",False,USAGE,1,-0.0036693430360820564,linguistic parser/generator,4.0,19.0,27.0,0.2631578947368421,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,108.0,LFG,6.0,19.0,3.0,0.3684210526315789,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,76.0
574,574,"['transfer', 'component', 'for', 'parse', 'reduction']",N03-1026.6,N03-1026.7,"(N03-1026.6,N03-1026.7)",1,"['N03-1026.6', 'N03-1026.7']",False,USAGE,1,-0.002921580554526529,transfer component,8.0,19.0,18.0,0.4736842105263158,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,116.0,parse reduction,10.0,19.0,15.0,0.5789473684210527,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0
583,583,"['maximum-entropy', 'model', 'for', 'stochastic', 'output', 'selection']",N03-1026.9,N03-1026.10,"(N03-1026.9,N03-1026.10)",1,"['N03-1026.9', 'N03-1026.10']",True,USAGE,1,-0.0025794165498680536,maximum-entropy model,16.0,19.0,21.0,0.8947368421052632,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,109.0,stochastic output selection,18.0,19.0,27.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
587,587,"['experimental', 'evaluation', 'of', 'summarization']",N03-1026.14,N03-1026.15,"(N03-1026.14,N03-1026.15)",1,"['N03-1026.14', 'N03-1026.15']",False,TOPIC,6,-0.0033710922085264192,experimental evaluation,1.0,18.0,23.0,0.1111111111111111,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,101.0,summarization,3.0,18.0,13.0,0.2222222222222222,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
600,600,"['grammaticality', 'of', 'the', 'system', 'output']",N03-1026.20,N03-1026.21,"(N03-1026.20,N03-1026.21)",1,"['N03-1026.20', 'N03-1026.21']",False,MODEL-FEATURE,2,-0.0022336953449872588,grammaticality,11.0,22.0,14.0,0.5454545454545454,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,103.0,system output,14.0,22.0,13.0,0.6818181818181818,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,115.0
628,628,"['priors', 'in', 'conditional', 'loglinear', 'models']",N03-1033.6,N03-1033.7,"(N03-1033.6,N03-1033.7)",1,"['N03-1033.6', 'N03-1033.7']",False,USAGE,1,-0.002386792522889597,priors,33.0,42.0,6.0,0.8095238095238095,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,conditional loglinear models,35.0,42.0,28.0,0.8571428571428571,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
634,634,"['training', 'data', 'suitable', 'for', 'language', 'modeling']",N03-2003.1,N03-2003.2,"(N03-2003.1,N03-2003.2)",1,"['N03-2003.1', 'N03-2003.2']",False,USAGE,1,-0.0026970205105171,training data,2.0,10.0,13.0,0.3,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,116.0,language modeling,5.0,10.0,17.0,0.6,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,108.0
645,645,"['text', 'from', 'the', 'web']",N03-2003.5,N03-2003.6,"(N03-2003.5,N03-2003.6)",1,"['N03-2003.5', 'N03-2003.6']",False,PART_WHOLE,3,-0.003407414118448893,text,11.0,45.0,4.0,0.26666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,116.0,web,14.0,45.0,3.0,0.3333333333333333,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,98.0,119.0
673,673,"['translation', 'quality', 'of', 'EBMT']",N03-2006.1,N03-2006.2,"(N03-2006.1,N03-2006.2)",1,"['N03-2006.1', 'N03-2006.2']",True,RESULT,5,-0.002908607502778372,translation quality,5.0,27.0,19.0,0.2222222222222222,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,116.0,EBMT,7.0,27.0,4.0,0.2962962962962963,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,69.0
703,703,"['hubs', 'in', 'an', 'automaton']",N03-2015.3,N03-2015.4,"(N03-2015.3,N03-2015.4)",1,"['N03-2015.3', 'N03-2015.4']",False,PART_WHOLE,3,-0.0014864263510463215,hubs,10.0,14.0,4.0,0.7857142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,automaton,13.0,14.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
723,723,"['syntax-based', 'constraint', 'for', 'word', 'alignment']",N03-2017.1,N03-2017.2,"(N03-2017.1,N03-2017.2)",1,"['N03-2017.1', 'N03-2017.2']",False,USAGE,1,-0.0014985470251105296,syntax-based constraint,3.0,10.0,23.0,0.4,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,115.0,word alignment,5.0,10.0,14.0,0.6,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,119.0
727,727,"['bootstrapping', 'approach', 'to', 'Named', 'Entity', '(NE)', 'tagging']",N03-2025.1,N03-2025.2,"(N03-2025.1,N03-2025.2)",1,"['N03-2025.1', 'N03-2025.2']",False,USAGE,1,-0.0024341410643433873,bootstrapping approach,2.0,11.0,22.0,0.2727272727272727,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,98.0,Named Entity NE tagging,4.0,11.0,23.0,0.4545454545454545,18.0,9.0,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,78.0
740,740,"['seeds', 'that', 'correspond', 'to', 'the', 'concept']",N03-2025.7,N03-2025.8,"(N03-2025.7,N03-2025.8)",1,"['N03-2025.7', 'N03-2025.8']",False,MODEL-FEATURE,2,-0.0024828670386112107,seeds,9.0,20.0,5.0,0.5,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,concept,14.0,20.0,7.0,0.75,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,99.0
744,744,"['decision', 'list', 'is', 'used', 'to', 'learn', 'the', 'parsing-based', 'NE', 'rules']",N03-2025.13,N03-2025.14,"(N03-2025.13,N03-2025.14)",1,"['N03-2025.13', 'N03-2025.14']",True,USAGE,1,-0.0021217943818280195,decision list,1.0,8.0,13.0,0.25,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,100.0,parsing-based NE rules,7.0,8.0,22.0,1.0,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0
745,745,"['Hidden', 'Markov', 'Model', 'is', 'trained', 'on', 'a', 'corpus']",N03-2025.15,N03-2025.16,"(N03-2025.15,N03-2025.16)",1,"['N03-2025.15', 'N03-2025.16']",False,USAGE,1,-0.0019822477760599627,Hidden Markov Model,2.0,14.0,19.0,0.21428571428571427,10.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,72.0,corpus,7.0,14.0,6.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
751,751,"['phrase-based', 'unigram', 'model', 'for', 'statistical', 'machine', 'translation']",N03-2036.1,N03-2036.2,"(N03-2036.1,N03-2036.2)",1,"['N03-2036.1', 'N03-2036.2']",False,USAGE,1,-0.0020779766118715678,phrase-based unigram model,6.0,20.0,26.0,0.35,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,112.0,statistical machine translation,8.0,20.0,31.0,0.45,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
766,766,"['blocks', 'are', 'learned', 'from', 'source', 'interval', 'projections']",N03-2036.12,N03-2036.13,"(N03-2036.12,N03-2036.13)",1,"['N03-2036.12', 'N03-2036.13']",False,PART_WHOLE,3,-0.002827962751257909,blocks,3.0,12.0,6.0,0.3333333333333333,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,source interval projections,7.0,12.0,27.0,0.6666666666666666,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0
769,769,"['block', 'selection', 'criteria', 'based', 'on', 'unigram']",N03-2036.15,N03-2036.16,"(N03-2036.15,N03-2036.16)",1,"['N03-2036.15', 'N03-2036.16']",True,USAGE,1,-0.002557148430082533,block selection criteria,5.0,13.0,24.0,0.4615384615384616,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,98.0,unigram,8.0,13.0,7.0,0.6923076923076923,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,117.0
772,772,"['Cooperative', 'Model', 'for', 'natural', 'language', 'understanding']",N03-3010.1,N03-3010.2,"(N03-3010.1,N03-3010.2)",1,"['N03-3010.1', 'N03-3010.2']",False,USAGE,1,-0.0033557805768760717,Cooperative Model,7.0,13.0,17.0,0.6153846153846154,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,67.0,natural language understanding,9.0,13.0,30.0,0.7692307692307693,6.0,9.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,110.0
777,777,"['JAVELIN', 'system', 'integrates', 'a', 'flexible,', 'planning-based', 'architecture']",N03-4010.1,N03-4010.2,"(N03-4010.1,N03-4010.2)",1,"['N03-4010.1', 'N03-4010.2']",True,PART_WHOLE,3,-0.00320256195762605,JAVELIN system,1.0,17.0,14.0,0.1176470588235294,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,74.0,planning-based architecture,5.0,17.0,27.0,0.35294117647058826,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,112.0
787,787,"['JAVELIN', 'processes', 'questions']",N03-4010.6,N03-4010.7,"(N03-4010.6,N03-4010.7)",1,"['N03-4010.6', 'N03-4010.7']",False,USAGE,1,-0.002429984593176627,JAVELIN,6.0,19.0,7.0,0.3684210526315789,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,78.0,74.0,questions,8.0,19.0,9.0,0.4736842105263158,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,113.0
792,792,"['answer', 'candidates', 'from', 'the', 'given', 'text', 'corpus']",N03-4010.8,N03-4010.9,"(N03-4010.8,N03-4010.9)",1,"['N03-4010.8', 'N03-4010.9']",False,PART_WHOLE,3,-0.002278889827053956,answer candidates,14.0,19.0,17.0,0.7894736842105263,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0,text corpus,18.0,19.0,11.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,116.0
