Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
3283,3283,"['case-based', 'reasoning', 'in', 'machine', 'translation']",C92-2115.6,C92-2115.7,"(C92-2115.6,C92-2115.7)",1,"['C92-2115.6', 'C92-2115.7']",False,USAGE,1,-0.0019072391219058281,case-based reasoning,8.0,26.0,20.0,0.3461538461538461,6.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,99.0,machine translation,10.0,26.0,19.0,0.4230769230769231,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,109.0
3291,3291,"['Similarity-driven', 'Transfer', 'System', '(SimTran)', 'for', 'use', 'in', 'such', 'case-based', 'MT', '(CBMT)']",C92-2115.11,C92-2115.12,"(C92-2115.11,C92-2115.12)",1,"['C92-2115.11', 'C92-2115.12']",False,USAGE,1,-0.002272878755040529,Similarity-driven Transfer System SimTran,10.0,16.0,41.0,0.6875,6.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,83.0,case-based MT CBMT,15.0,16.0,18.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,99.0
3296,3296,"['parser', 'skips', 'that', 'using', 'a', 'fake', 'non-terminal', 'symbol']",C92-3165.5,C92-3165.7,"(C92-3165.5,C92-3165.7)",1,"['C92-3165.5', 'C92-3165.7']",True,USAGE,1,-0.002044737651613024,parser,8.0,16.0,6.0,0.5625,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,112.0,non-terminal symbol,15.0,16.0,19.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,110.0
3307,3307,"['parse', 'record', 'of', 'the', 'first', 'utterance']",C92-3165.11,C92-3165.12,"(C92-3165.11,C92-3165.12)",1,"['C92-3165.11', 'C92-3165.12']",False,MODEL-FEATURE,2,-0.0032349464554845553,parse record,18.0,23.0,12.0,0.8260869565217391,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,100.0,112.0,utterance,22.0,23.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,117.0
3309,3309,"['unknown', 'words', 'can', 'be', 'incrementally', 'incorporated', 'into', 'the', 'dictionary']",C92-3165.16,C92-3165.17,"(C92-3165.16,C92-3165.17)",1,"['C92-3165.16', 'C92-3165.17']",False,PART_WHOLE,3,-0.002720341243241963,unknown words,1.0,15.0,13.0,0.13333333333333333,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,117.0,dictionary,8.0,15.0,10.0,0.6,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,100.0
3313,3313,"['sublanguage', 'is', 'proposed', 'for', 'identifying', 'unknown', 'words']",C92-4199.3,C92-4199.4,"(C92-4199.3,C92-4199.4)",1,"['C92-4199.3', 'C92-4199.4']",False,USAGE,1,-0.002300122320652008,sublanguage,11.0,21.0,11.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,unknown words,16.0,21.0,13.0,0.8095238095238095,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,117.0
3318,3318,"['personal', 'names', 'in', 'Chinese', 'newspapers']",C92-4199.5,C92-4199.6,"(C92-4199.5,C92-4199.6)",1,"['C92-4199.5', 'C92-4199.6']",False,PART_WHOLE,3,-0.002580803639707509,personal names,18.0,21.0,14.0,0.9047619047619048,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,112.0,Chinese newspapers,20.0,21.0,18.0,1.0,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,67.0
3324,3324,"['spatial', 'descriptions', 'in', 'Japanese']",C92-4207.1,C92-4207.2,"(C92-4207.1,C92-4207.2)",1,"['C92-4207.1', 'C92-4207.2']",False,PART_WHOLE,3,-0.0022488140176843713,spatial descriptions,8.0,11.0,20.0,0.8181818181818182,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,Japanese,10.0,11.0,8.0,1.0,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,74.0
3334,3334,"['model', 'of', 'the', 'described', 'world']",C92-4207.7,C92-4207.8,"(C92-4207.7,C92-4207.8)",1,"['C92-4207.7', 'C92-4207.8']",False,MODEL-FEATURE,2,-0.002621614273750421,model,14.0,19.0,5.0,0.7894736842105263,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,109.0,world,18.0,19.0,5.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,100.0,119.0
3340,3340,"['qualitative', 'spatial', 'constraints', 'from', 'the', 'text']",C92-4207.10,C92-4207.11,"(C92-4207.10,C92-4207.11)",1,"['C92-4207.10', 'C92-4207.11']",False,PART_WHOLE,3,-0.002509700333078703,qualitative spatial constraints,8.0,24.0,31.0,0.375,9.0,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,113.0,text,11.0,24.0,4.0,0.5,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,116.0
3349,3349,"['spatial', 'attributes', 'of', 'the', 'entities']",C92-4207.13,C92-4207.14,"(C92-4207.13,C92-4207.14)",1,"['C92-4207.13', 'C92-4207.14']",False,MODEL-FEATURE,2,-0.003307744948069255,spatial attributes,20.0,24.0,18.0,0.875,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,entities,23.0,24.0,8.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0
3350,3350,"['temporary', 'belief', 'about', 'the', 'world']",C92-4207.16,C92-4207.17,"(C92-4207.16,C92-4207.17)",1,"['C92-4207.16', 'C92-4207.17']",False,MODEL-FEATURE,2,-0.003397096320986748,temporary belief,4.0,8.0,16.0,0.625,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,102.0,116.0,world,7.0,8.0,5.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,100.0,119.0
3351,3351,"['spoken', 'language', 'corpus', 'for', 'the', 'ATIS', '(Air', 'Travel', 'Information', 'System)', 'domain']",H92-1003.1,H92-1003.2,"(H92-1003.1,H92-1003.2)",1,"['H92-1003.1', 'H92-1003.2']",True,MODEL-FEATURE,2,-0.0025106109549969803,spoken language corpus,6.0,10.0,22.0,0.7,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,ATIS Air Travel Information System domain,9.0,10.0,41.0,1.0,9.0,10.0,9.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,65.0
3364,3364,"['utterances', 'of', 'spontaneous', 'speech']",H92-1003.7,H92-1003.8,"(H92-1003.7,H92-1003.8)",1,"['H92-1003.7', 'H92-1003.8']",True,MODEL-FEATURE,2,-0.0030081713641131372,utterances,28.0,39.0,10.0,0.7435897435897436,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,117.0,spontaneous speech,30.0,39.0,18.0,0.7948717948717948,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,115.0
3371,3371,"['speech', 'processing', 'but', 'also', 'in', 'the', 'related', 'areas', 'of', 'Human-Machine', 'Communication']",H92-1010.2,H92-1010.3,"(H92-1010.2,H92-1010.3)",1,"['H92-1010.2', 'H92-1010.3']",False,COMPARE,4,-0.002610092961210811,speech processing,15.0,27.0,17.0,0.5925925925925926,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,115.0,Human-Machine Communication,23.0,27.0,27.0,0.8888888888888888,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,72.0
3386,3386,"['domain-independent', 'capabilities', 'recently', 'added', 'to', 'the', 'Paramax', 'spoken', 'language', 'understanding', 'system']",H92-1017.1,H92-1017.2,"(H92-1017.1,H92-1017.2)",1,"['H92-1017.1', 'H92-1017.2']",False,MODEL-FEATURE,2,-0.002670043917617413,domain-independent capabilities,5.0,15.0,31.0,0.4,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0,Paramax spoken language understanding system,10.0,15.0,44.0,0.7333333333333333,9.0,9.0,9.0,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,80.0
3397,3397,"['n-best', 'speech/language', 'integration', 'architecture', 'to', 'improving', 'accuracy']",H92-1017.8,H92-1017.10,"(H92-1017.8,H92-1017.10)",1,"['H92-1017.8', 'H92-1017.10']",False,RESULT,5,-0.0030537604368649995,n-best speech/language integration architecture,13.0,18.0,47.0,0.7777777777777778,6.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,110.0,accuracy,17.0,18.0,8.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0
3404,3404,"['linguistic', 'information', 'to', 'resolve', 'ambiguity']",H92-1026.3,H92-1026.4,"(H92-1026.3,H92-1026.4)",1,"['H92-1026.3', 'H92-1026.4']",False,USAGE,1,-0.0026314409506523013,linguistic information,13.0,17.0,22.0,0.8235294117647058,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,108.0,ambiguity,16.0,17.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,97.0
3405,3405,"['HBG', 'incorporates', 'lexical,', 'syntactic,', 'semantic,', 'and', 'structural', 'information']",H92-1026.5,H92-1026.6,"(H92-1026.5,H92-1026.6)",1,"['H92-1026.5', 'H92-1026.6']",True,USAGE,1,-0.0021380252010968267,HBG,0.0,13.0,3.0,0.07692307692307693,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,72.0,lexical syntactic semantic and structural information,2.0,13.0,53.0,0.2307692307692308,6.0,6.0,6.0,2.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,108.0
3425,3425,"['parse', 'of', 'a', 'sentence']",H92-1026.13,H92-1026.14,"(H92-1026.13,H92-1026.14)",1,"['H92-1026.13', 'H92-1026.14']",False,MODEL-FEATURE,2,-0.002640598714351655,parse,25.0,29.0,5.0,0.8965517241379308,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,112.0,sentence,28.0,29.0,8.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0
3426,3426,"['grammar', 'tailoring', 'via', 'the', 'usual', 'linguistic', 'introspection']",H92-1026.15,H92-1026.16,"(H92-1026.15,H92-1026.16)",1,"['H92-1026.15', 'H92-1026.16']",True,USAGE,1,-0.002502713447962052,grammar,10.0,24.0,7.0,0.4583333333333333,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,103.0,linguistic introspection,15.0,24.0,24.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,108.0
3441,3441,"['HBG', 'model', 'significantly', 'outperforms', 'P-CFG']",H92-1026.21,H92-1026.22,"(H92-1026.21,H92-1026.22)",1,"['H92-1026.21', 'H92-1026.22']",False,COMPARE,4,-0.0032789727052052807,HBG model,15.0,32.0,9.0,0.5,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,72.0,P-CFG,18.0,32.0,5.0,0.59375,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,71.0,80.0
3454,3454,"['reestimation', 'formulas', 'are', 'given', 'for', 'HMM', 'with', 'Gaussian', 'mixture', 'observation', 'densities']",H92-1036.6,H92-1036.7,"(H92-1036.6,H92-1036.7)",1,"['H92-1036.6', 'H92-1036.7']",False,USAGE,1,-0.002605631708079933,reestimation formulas,12.0,17.0,21.0,0.7647058823529411,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0,HMM with Gaussian mixture observation densities,16.0,17.0,47.0,1.0,9.0,5.0,6.0,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,72.0
3455,3455,"['Bayesian', 'learning', 'serves', 'as', 'a', 'unified', 'approach', 'for', 'the', 'following', 'four', 'speech', 'recognition']",H92-1036.8,H92-1036.9,"(H92-1036.8,H92-1036.9)",1,"['H92-1036.8', 'H92-1036.9']",False,USAGE,1,-0.0030585029752304162,Bayesian learning,5.0,23.0,17.0,0.2608695652173913,6.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,66.0,speech recognition,15.0,23.0,18.0,0.6956521739130435,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0
3473,3473,"['sentence', 'whose', 'meaning']",H92-1045.2,H92-1045.3,"(H92-1045.2,H92-1045.3)",1,"['H92-1045.2', 'H92-1045.3']",True,MODEL-FEATURE,2,-0.0035270754372080174,sentence,8.0,19.0,8.0,0.4736842105263158,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,meaning,10.0,19.0,7.0,0.5789473684210527,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,103.0,109.0
3476,3476,"['word-sense', 'disambiguation', 'systems', 'one', 'trained', 'on', 'bilingual', 'material']",H92-1045.5,H92-1045.6,"(H92-1045.5,H92-1045.6)",1,"['H92-1045.5', 'H92-1045.6']",True,USAGE,1,-0.0019488581472246105,word-sense disambiguation systems,7.0,23.0,33.0,0.3478260869565217,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,119.0,bilingual material,11.0,23.0,18.0,0.5217391304347826,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,98.0
3494,3494,"['sentence', 'appears', 'two', 'or', 'more', 'times', 'in', 'a', 'well-written', 'discourse']",H92-1045.13,H92-1045.14,"(H92-1045.13,H92-1045.14)",1,"['H92-1045.13', 'H92-1045.14']",False,PART_WHOLE,3,-0.0027656088080457463,sentence,7.0,28.0,8.0,0.2857142857142857,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,well-written discourse,15.0,28.0,22.0,0.5714285714285714,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,119.0
3497,3497,"['sense', 'in', 'the', 'same', 'discourse']",H92-1045.16,H92-1045.17,"(H92-1045.16,H92-1045.17)",1,"['H92-1045.16', 'H92-1045.17']",False,PART_WHOLE,3,-0.0019401469526364825,sense,16.0,25.0,5.0,0.68,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,115.0,discourse,20.0,25.0,9.0,0.84,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,100.0
3498,3498,"['constraint', 'for', 'improving', 'the', 'performance', 'of', 'the', 'word-sense', 'disambiguation', 'algorithm']",H92-1045.18,H92-1045.19,"(H92-1045.18,H92-1045.19)",1,"['H92-1045.18', 'H92-1045.19']",False,USAGE,1,-0.0027303781878878506,constraint,10.0,18.0,10.0,0.6111111111111112,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,99.0,word-sense disambiguation algorithm,17.0,18.0,35.0,1.0,9.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,109.0,119.0
3499,3499,"['disambiguation', 'algorithms', 'that', 'did', 'not', 'make', 'use', 'of', 'the', 'discourse', 'constraint']",H92-1045.20,H92-1045.21,"(H92-1045.20,H92-1045.21)",1,"['H92-1045.20', 'H92-1045.21']",True,USAGE,1,-0.002127767998144167,disambiguation algorithms,10.0,19.0,25.0,0.5789473684210527,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0,discourse constraint,18.0,19.0,20.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,100.0
3500,3500,"['dependency', 'relation', 'paths', 'to', 'rank', 'candidate', 'answers', 'in', 'answer', 'extraction']",P06-1112.1,P06-1112.2,"(P06-1112.1,P06-1112.2)",1,"['P06-1112.1', 'P06-1112.2']",False,USAGE,1,-0.0031206050004002344,dependency relation paths,7.0,14.0,25.0,0.5714285714285714,9.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0,answer extraction,13.0,14.0,17.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
3505,3505,"['dependency', 'relations', 'of', 'a', 'candidate', 'answer', 'and', 'mapped', 'question', 'phrases']",P06-1112.4,P06-1112.5,"(P06-1112.4,P06-1112.5)",1,"['P06-1112.4', 'P06-1112.5']",False,MODEL-FEATURE,2,-0.0024865093292334136,dependency relations,5.0,21.0,20.0,0.2857142857142857,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,100.0,question phrases,12.0,21.0,16.0,0.6190476190476191,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,113.0
3513,3513,"['mapping', 'score', 'into', 'the', 'correlation', 'measure']",P06-1112.9,P06-1112.10,"(P06-1112.9,P06-1112.10)",1,"['P06-1112.9', 'P06-1112.10']",False,PART_WHOLE,3,-0.0026505353296695107,mapping score,11.0,15.0,13.0,0.8,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,109.0,correlation measure,14.0,15.0,19.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,99.0
3517,3517,"['cooccurrence', 'patterns', 'in', 'a', 'large', 'corpus']",C90-3063.3,C90-3063.4,"(C90-3063.3,C90-3063.4)",1,"['C90-3063.3', 'C90-3063.4']",False,PART_WHOLE,3,-0.0014502411335706716,cooccurrence patterns,10.0,15.0,21.0,0.7333333333333333,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,corpus,14.0,15.0,6.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
3518,3518,"['semantic', 'constraints', 'and', 'thus', 'are', 'used', 'to', 'disambiguate', 'anaphora', 'references']",C90-3063.5,C90-3063.6,"(C90-3063.5,C90-3063.6)",1,"['C90-3063.5', 'C90-3063.6']",False,USAGE,1,-0.00187972136723098,semantic constraints,7.0,17.0,20.0,0.4705882352941176,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,anaphora references,14.0,17.0,19.0,0.8823529411764706,11.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0
3521,3521,"['references', 'of', 'the', 'pronoun', '&quot;it&quot;']",C90-3063.8,C90-3063.9,"(C90-3063.8,C90-3063.9)",1,"['C90-3063.8', 'C90-3063.9']",False,MODEL-FEATURE,2,-0.002425475223311062,references,6.0,19.0,10.0,0.3684210526315789,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,114.0,"pronoun ""it""",9.0,19.0,12.0,0.5263157894736842,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,34.0,112.0
3526,3526,"['sentences', 'that', 'were', 'randomly', 'selected', 'from', 'the', 'corpus']",C90-3063.10,C90-3063.11,"(C90-3063.10,C90-3063.11)",1,"['C90-3063.10', 'C90-3063.11']",False,PART_WHOLE,3,-0.004055337344390759,sentences,11.0,19.0,9.0,0.631578947368421,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,115.0,corpus,18.0,19.0,6.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0
3528,3528,"['cooccurrence', 'statistics', 'indeed', 'reflect', 'the', 'and', 'thus', 'provide', 'a', 'basis', 'for', 'a', 'useful', 'disambiguation', 'tool']",C90-3063.12,C90-3063.14,"(C90-3063.12,C90-3063.14)",1,"['C90-3063.12', 'C90-3063.14']",False,USAGE,1,-0.0032657254238923398,cooccurrence statistics,13.0,27.0,23.0,0.5185185185185185,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,99.0,disambiguation tool,26.0,27.0,19.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,100.0
3535,3535,"['probabilistic', 'context-free', 'grammar', 'and', 'a', 'probabilistic', 'finite', 'automaton']",C04-1011.3,C04-1011.4,"(C04-1011.3,C04-1011.4)",1,"['C04-1011.3', 'C04-1011.4']",False,COMPARE,4,-0.0028551396883552066,probabilistic context-free grammar,14.0,18.0,34.0,0.8333333333333334,6.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,114.0,112.0,probabilistic finite automaton,17.0,18.0,30.0,1.0,6.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,112.0
3538,3538,"['distributional', 'approximation', 'of', 'by', 'means', 'of', 'probabilistic', 'finite', 'automata']",C04-1011.8,C04-1011.10,"(C04-1011.8,C04-1011.10)",1,"['C04-1011.8', 'C04-1011.10']",True,USAGE,1,-0.0032039691560408665,distributional approximation,11.0,18.0,28.0,0.6666666666666666,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,100.0,probabilistic finite automata,17.0,18.0,29.0,1.0,6.0,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,97.0,112.0
3540,3540,"['spelling', 'correction', 'for', 'languages']",A94-1037.1,A94-1037.2,"(A94-1037.1,A94-1037.2)",1,"['A94-1037.1', 'A94-1037.2']",False,USAGE,1,-0.0026623292410815204,spelling correction,3.0,21.0,19.0,0.19047619047619047,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,languages,5.0,21.0,9.0,0.2857142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,108.0
3546,3546,"['spelling', 'correction', 'in', 'agglutinative', 'languages']",A94-1037.5,A94-1037.6,"(A94-1037.5,A94-1037.6)",1,"['A94-1037.5', 'A94-1037.6']",False,USAGE,1,-0.002237404698979343,spelling correction,6.0,17.0,19.0,0.4117647058823529,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,agglutinative languages,8.0,17.0,23.0,0.5294117647058824,6.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,97.0
3552,3552,"['spelling', 'correction', 'in', 'Turkish']",A94-1037.9,A94-1037.10,"(A94-1037.9,A94-1037.10)",1,"['A94-1037.9', 'A94-1037.10']",False,USAGE,1,-0.002979919582173445,spelling correction,12.0,15.0,19.0,0.8666666666666667,17.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,115.0,Turkish,14.0,15.0,7.0,1.0,15.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,84.0
